4320	4320
4374	4374
4403	4403
4424	4424
4405	4405
4455	4455
4446	4446
4409	4409
4493	4493
4447	4447
4460	4460
4455	4455
4447	4447
4523	4523
4493	4493
4502	4502
4549	4549
4478	4478
4566	4566
4531	4531
4501	4501
4562	4562
4558	4558
4598	4598
4618	4618
4612	4612
4637	4637
4621	4621
4614	4614
4618	4618
4661	4661
4597	4597
4659	4659
4674	4674
4670	4670
4638	4638
4622	4622
4704	4704
4646	4646
4553	4553
4632	4632
4592	4592
4617	4617
4665	4665
4696	4696
4681	4681
4618	4618
4731	4731
4721	4721
4722	4722
4737	4737
4717	4717
4743	4743
4720	4720
4695	4695
4618	4618
4473	4473
4447	4447
4104	4104
4181	4181
4109	4109
4248	4248
4297	4297
4335	4335
4357	4357
4333	4333
4239	4239
4273	4273
4220	4220
4107	4107
4047	4047
4081	4081
4127	4127
4086	4086
4069	4069
4138	4138
4161	4161
4203	4203
4019	4019
4093	4093
4007	4007
3940	3940
4027	4027
3894	3894
4028	4028
4125	4125
4162	4162
4145	4145
3937	3937
4027	4027
3987	3987
4070	4070
4132	4132
4038	4038
4059	4059
4119	4119
4165	4165
4099	4099
4179	4179
4228	4228
4225	4225
4224	4224
4179	4179
4170	4170
4241	4241
4264	4264
4263	4263
4282	4282
4266	4266
4207	4207
4279	4279
4225	4225
4252	4252
4225	4225
4260	4260
4271	4271
4235	4235
4250	4250
4211	4211
4288	4288
4360	4360
4363	4363
4393	4393
4318	4318
4263	4263
4320	4320
4310	4310
4247	4247
4275	4275
4248	4248
4261	4261
4297	4297
4298	4298
4251	4251
4251	4251
4267	4267
4233	4233
4246	4246
4281	4281
4266	4266
4216	4216
4263	4263
4298	4298
4288	4288
4260	4260
4270	4270
4291	4291
4300	4300
4294	4294
4337	4337
4320	4320
4300	4300
4312	4312
4249	4249
4321	4321
4298	4298
4287	4287
4213	4213
4220	4220
4231	4231
4332	4332
4300	4300
4242	4242
4348	4348
4394	4394
4357	4357
4290	4290
4278	4278
4252	4252
4205	4205
4252	4252
4326	4326
4313	4313
4292	4292
4288	4288
4305	4305
4330	4330
4298	4298
4325	4325
4283	4283
4317	4317
4211	4211
4321	4321
4236	4236
4266	4266
4226	4226
4161	4161
4065	4065
4138	4138
3860	3860
3708	3708
3696	3696
3949	3949
3903	3903
4021	4021
3884	3884
3945	3945
3931	3931
4009	4009
3989	3989
3993	3993
3933	3933
3976	3976
4068	4068
4103	4103
4138	4138
4130	4130
3997	3997
4143	4143
4148	4148
4135	4135
4116	4116
4156	4156
4130	4130
3972	3972
4088	4088
4064	4064
4103	4103
4044	4044
4179	4179
3991	3991
4034	4034
4064	4064
4018	4018
3955	3955
3935	3935
3961	3961
3933	3933
3974	3974
3815	3815
3668	3668
3775	3775
3660	3660
3704	3704
3823	3823
3709	3709
3366	3366
3326	3326
3310	3310
3486	3486
3787	3787
3718	3718
3733	3733
3819	3819
3729	3729
3660	3660
3636	3636
3840	3840
3752	3752
3744	3744
3737	3737
3746	3746
3640	3640
3481	3481
3520	3520
3511	3511
3633	3633
3599	3599
3710	3710
3844	3844
3802	3802
3700	3700
3767	3767
3736	3736
3805	3805
3653	3653
3659	3659
3733	3733
3673	3673
3715	3715
3712	3712
3732	3732
3599	3599
3609	3609
3631	3631
3559	3559
3752	3752
3748	3748
3739	3739
3881	3881
3815	3815
3808	3808
3816	3816
3818	3818
3811	3811
3858	3858
3795	3795
3979	3979
3932	3932
3897	3897
3563	3563
3470	3470
3826	3826
3856	3856
3851	3851
3887	3887
3919	3919
3833	3833
3858	3858
3892	3892
3894	3894
3930	3930
3957	3957
3941	3941
3872	3872
3856	3856
3835	3835
3829	3829
3916	3916
3838	3838
3987	3987
3933	3933
3916	3916
3909	3909
3843	3843
3884	3884
3831	3831
3729	3729
3931	3931
3920	3920
3896	3896
3657	3657
3691	3691
3766	3766
3727	3727
3848	3848
3870	3870
3883	3883
3861	3861
3970	3970
3916	3916
3935	3935
3815	3815
3719	3719
3535	3535
3743	3743
3801	3801
3647	3647
3524	3524
3564	3564
3654	3654
3684	3684
3568	3568
3772	3772
3682	3682
3597	3597
3610	3610
3509	3509
3613	3613
3743	3743
3629	3629
3550	3550
3588	3588
3715	3715
3612	3612
3756	3756
3713	3713
3724	3724
3586	3586
3786	3786
3811	3811
3765	3765
3777	3777
3698	3698
3720	3720
3712	3712
3663	3663
3614	3614
3704	3704
3748	3748
3658	3658
3583	3583
3675	3675
3679	3679
3665	3665
3706	3706
3687	3687
3641	3641
3613	3613
3681	3681
3666	3666
3679	3679
3625	3625
3672	3672
3656	3656
3659	3659
3605	3605
3672	3672
3665	3665
3635	3635
3620	3620
3619	3619
3627	3627
3637	3637
3615	3615
3621	3621
3625	3625
3573	3573
3591	3591
3610	3610
3587	3587
3691	3691
3639	3639
3621	3621
3639	3639
3582	3582
3652	3652
3602	3602
3554	3554
3631	3631
3712	3712
3659	3659
3597	3597
3660	3660
3582	3582
3612	3612
3605	3605
3603	3603
3559	3559
3640	3640
3666	3666
3545	3545
3557	3557
3601	3601
3551	3551
3576	3576
3526	3526
3635	3635
3651	3651
3623	3623
3634	3634
3647	3647
3603	3603
3594	3594
3486	3486
3534	3534
3544	3544
3532	3532
3558	3558
3590	3590
3543	3543
3554	3554
3480	3480
3535	3535
3421	3421
3564	3564
3605	3605
3562	3562
3457	3457
3434	3434
3501	3501
3505	3505
3490	3490
3471	3471
3479	3479
3565	3565
3493	3493
3466	3466
3440	3440
3409	3409
3451	3451
3528	3528
3525	3525
3471	3471
3520	3520
3634	3634
3534	3534
3487	3487
3578	3578
3544	3544
3647	3647
3509	3509
3526	3526
3561	3561
3567	3567
3501	3501
3471	3471
3487	3487
3522	3522
3604	3604
3579	3579
3536	3536
3607	3607
3558	3558
3627	3627
3649	3649
3583	3583
3586	3586
3612	3612
3501	3501
3598	3598
3687	3687
3588	3588
3574	3574
3631	3631
3506	3506
3497	3497
3584	3584
3483	3483
3022	3022
3292	3292
3607	3607
3553	3553
3423	3423
3608	3608
3694	3694
3849	3849
4028	4028
3898	3898
3716	3716
3862	3862
3690	3690
3817	3817
3978	3978
4013	4013
3949	3949
3840	3840
3970	3970
3971	3971
3898	3898
3803	3803
3768	3768
3716	3716
3493	3493
3508	3508
3324	3324
3319	3319
3333	3333
3246	3246
3260	3260
3102	3102
2977	2977
3098	3098
3404	3404
3645	3645
3759	3759
3785	3785
3856	3856
3753	3753
3629	3629
3726	3726
3800	3800
3876	3876
3919	3919
4060	4060
4010	4010
3937	3937
3660	3660
3637	3637
3629	3629
3688	3688
3843	3843
3883	3883
4009	4009
4081	4081
4113	4113
4177	4177
4137	4137
4225	4225
4360	4360
4356	4356
4376	4376
4385	4385
4369	4369
4370	4370
4344	4344
4393	4393
4384	4384
4391	4391
4396	4396
4417	4417
4464	4464
4443	4443
4496	4496
4500	4500
4525	4525
4522	4522
4529	4529
4469	4469
4543	4543
4526	4526
4586	4586
4605	4605
4522	4522
4547	4547
4623	4623
4672	4672
4717	4717
4713	4713
4690	4690
4665	4665
4671	4671
4693	4693
4764	4764
4664	4664
4636	4636
4679	4679
4640	4640
4331	4580
4537	4537
4218	4519
4260	4517
4195	4491
4140	4430
4045	4362
3903	4338
4326	4326
4208	4208
3789	4237
3698	4153
3662	4186
3682	4220
3562	4068
3535	4100
3652	4226
3684	4259
3632	4218
3576	4148
4257	4257
4327	4327
3850	4365
3851	4342
3808	4258
3720	4214
3540	4007
3497	3959
3445	3922
3499	3913
3436	3895
3373	3832
3252	3729
3291	3728
3344	3740
3389	3776
3293	3665
3256	3629
3249	3630
3568	3568
3141	3541
3261	3658
3329	3728
3303	3726
3373	3754
3388	3823
3444	3739
3494	3776
3518	3826
3466	3745
3561	3807
3583	3854
3602	3854
3563	3809
3530	3791
3417	3669
3521	3784
3581	3758
3628	3812
3768	3977
3716	3940
3709	3896
3748	3923
3623	3856
3667	3882
3738	3920
3704	3932
3758	3934
3767	3964
3850	4056
3882	4105
3894	4152
3874	4123
3832	4096
3820	4076
3765	4027
3754	3995
3909	4109
3786	3992
3843	4052
3807	4015
3800	3997
3916	4074
3716	4000
3976	3976
3995	3995
4077	4077
4005	4005
4014	4014
4027	4027
3997	3997
3979	3979
4022	4022
4074	4074
4087	4087
4054	4054
4096	4096
4025	4025
4000	4000
4025	4025
3988	3988
4082	4082
4011	4011
4000	4000
3941	3941
3994	3994
3941	3941
4005	4005
4128	4128
4070	4070
4146	4146
4149	4149
4152	4152
4162	4162
3581	4207
3567	4196
3531	4157
3547	4133
3644	4235
3531	4123
3535	4155
3891	4197
3568	4133
3665	4214
3582	4157
3793	4112
3503	4056
3701	4017
3723	4094
3575	4143
3551	4139
3565	4155
3676	4243
3694	4292
3653	4265
3677	4317
3569	4277
3602	4311
3533	4322
3547	4314
3618	4401
3530	4304
3592	4368
3562	4343
3630	4419
3631	4425
3615	4435
3622	4432
3661	4488
3565	4450
3550	4498
3513	4442
3575	4472
3525	4525
3497	4519
3439	4509
3362	4530
3331	4483
3446	4536
3367	4565
3441	4555
3401	4562
3479	4589
3506	4624
3423	4615
3444	4650
3432	4616
3390	4580
3353	4630
3390	4606
3431	4641
3426	4678
3499	4705
3409	4661
3465	4697
3447	4652
3464	4667
3497	4672
3527	4676
3486	4689
3517	4668
3464	4676
3518	4675
3457	4692
3439	4707
3577	4743
3500	4736
3578	4727
3610	4747
3538	4758
3601	4736
3636	4739
3641	4744
3722	4777
3822	4778
3814	4778
3859	4808
3868	4776
3857	4778
3609	4778
3581	4791
3525	4775
3505	4779
3505	4760
3510	4783
3495	4779
3520	4798
3446	4767
3504	4761
3481	4753
3517	4778
3524	4790
3572	4741
3653	4789
3619	4787
3551	4752
3591	4775
3583	4759
3577	4766
3603	4759
3575	4753
3567	4767
3596	4771
3548	4760
3639	4771
3604	4738
3615	4774
3519	4729
3487	4703
3554	4755
3565	4742
3536	4752
3472	4704
3513	4734
3487	4741
3454	4741
3426	4753
3531	4742
3380	4747
3509	4753
3510	4735
3560	4744
3392	4688
3517	4713
3432	4714
3413	4700
3449	4722
3474	4754
3515	4739
3646	4729
3513	4721
3479	4725
3499	4721
3486	4720
3506	4737
3472	4730
3477	4713
3519	4713
3504	4726
3470	4681
3470	4715
3473	4722
3533	4730
3499	4719
3460	4682
3464	4692
3412	4643
3401	4667
3513	4686
3495	4660
3550	4706
3592	4712
3650	4711
3570	4723
3577	4705
3682	4752
3629	4725
3672	4728
3723	4732
3761	4753
3693	4707
3702	4729
3728	4741
3682	4707
3682	4694
3705	4713
3718	4717
3748	4720
3706	4714
3703	4735
3645	4672
3705	4702
3688	4710
3709	4710
3738	4745
3715	4709
3732	4735
3747	4735
3729	4755
3703	4758
3724	4754
3679	4759
3670	4727
3723	4735
3661	4714
3719	4741
3618	4733
3641	4700
3723	4745
3711	4697
3688	4693
3661	4714
3606	4677
3658	4728
3604	4687
3556	4677
3579	4698
3595	4670
3548	4691
3621	4650
3562	4643
3560	4656
3557	4673
3590	4683
3529	4674
3511	4660
3551	4625
3586	4651
3578	4676
3490	4608
3518	4565
3618	4643
3650	4725
3749	4790
3715	4771
3709	4787
3810	4838
3874	4854
3931	4871
3873	4879
3862	4863
3801	4849
3834	4891
3787	4861
3841	4865
3865	4872
3902	4850
3879	4847
3815	4833
3887	4832
3931	4846
3864	4827
3962	4837
3806	4819
3804	4846
3716	4838
3650	4864
3658	4844
3585	4823
3619	4841
3608	4879
3651	4861
4038	4858
4036	4851
3872	4869
3840	4875
3831	4867
3823	4886
3844	4888
3802	4858
3805	4894
3936	4888
3782	4867
3744	4878
3969	4884
3924	4901
3929	4907
3840	4862
3885	4926
3838	4889
3845	4868
3803	4888
3791	4888
3782	4876
3666	4882
3668	4865
3724	4889
3708	4881
3712	4842
3706	4834
3759	4828
3734	4829
3812	4837
3811	4835
3765	4828
3766	4855
3781	4860
3891	4868
3956	4883
3967	4839
3908	4851
3929	4868
3940	4873
3936	4863
3934	4854
3979	4868
4002	4877
3931	4839
3931	4846
3913	4824
3890	4830
3916	4845
3867	4850
3831	4846
3843	4846
3922	4850
3973	4841
3981	4878
3962	4822
3969	4843
3954	4802
4020	4852
4002	4869
3927	4850
3891	4869
3902	4878
3848	4854
3845	4880
3812	4911
3677	4880
3643	4870
3691	4883
3738	4890
3728	4881
3733	4880
3707	4880
3720	4894
3693	4867
3605	4835
3656	4875
3678	4866
3701	4900
3710	4864
3689	4877
3742	4898
3732	4901
3813	4885
3723	4878
3822	4889
3822	4880
3831	4892
3788	4907
3805	4901
3768	4899
3751	4913
3715	4894
3709	4892
3714	4891
3682	4885
3690	4894
3710	4913
3677	4884
3642	4895
3686	4916
3627	4914
3664	4894
3639	4895
3618	4883
3636	4904
3620	4916
3624	4922
3583	4902
3646	4937
3612	4929
3502	4928
3531	4922
3543	4911
3544	4898
3564	4930
3600	4947
3610	4919
3626	4957
3563	4938
3618	4943
3651	4967
3570	4949
3581	4936
3655	4947
3669	4948
3717	4944
3681	4940
3769	4950
3779	4951
3769	4946
3740	4948
3763	4933
3767	4951
3724	4949
3703	4941
3686	4935
3697	4948
3931	4954
3802	4965
3804	4947
3850	4978
3762	4969
3756	4982
3894	4983
3909	4961
3866	4956
3857	4990
3860	4982
3823	4977
3811	4970
3755	4966
3818	4975
3829	4974
3810	4969
3921	4965
3720	4963
3661	4958
3531	4956
3605	4959
3608	4957
3573	4947
3551	4941
3617	4956
3587	4972
3495	4972
3525	4959
3576	4952
3580	4929
3637	4941
3627	4949
3615	4947
3574	4946
3537	4948
3541	4946
3488	4942
3486	4937
3435	4918
3477	4925
3500	4946
3552	4939
3551	4953
3617	4936
3635	4940
3658	4960
3609	4955
3622	4931
3654	4928
3648	4923
3558	4930
3607	4926
3684	4929
3658	4945
3695	4947
3694	4915
3748	4905
3575	4920
3754	4924
3719	4935
3720	4922
3644	4963
3691	4905
3707	4904
3676	4926
3717	4935
3738	4905
3714	4910
3755	4915
3819	4927
3753	4921
3752	4918
3775	4909
3739	4912
3753	4897
3791	4928
3771	4934
3762	4925
3762	4947
3729	4918
3769	4911
3792	4932
3727	4942
3694	4919
3674	4924
3664	4923
3657	4907
3609	4895
3575	4892
3665	4898
3593	4902
3602	4901
3554	4890
3564	4875
3503	4883
3521	4875
3542	4886
3519	4883
3443	4857
3575	4856
3679	4850
3487	4840
3455	4831
3487	4823
3507	4842
3531	4837
3535	4832
3490	4836
3562	4835
3562	4814
3546	4817
3487	4811
3528	4814
3551	4807
3492	4826
3499	4843
3506	4825
3521	4855
3484	4848
3456	4806
3444	4826
3489	4834
3568	4838
3508	4814
3543	4853
3588	4867
3593	4895
3580	4862
3518	4853
3539	4897
3589	4856
3699	4893
3448	4907
3496	4910
3620	4896
3636	4869
3676	4892
3696	4897
3756	4889
3686	4900
3695	4923
3689	4915
3687	4912
3686	4906
3674	4923
3657	4911
3722	4918
3670	4923
3655	4937
3611	4923
3628	4940
3583	4905
3581	4905
3526	4918
3527	4915
3519	4901
3557	4900
3547	4896
3474	4898
3569	4906
3517	4895
3461	4900
3322	4867
3508	4873
3408	4861
3391	4867
3249	4851
3281	4845
3154	4839
2783	4829
2830	4810
2825	4803
2708	4815
2784	4837
2676	4844
2700	4843
2871	4847
2629	4826
2563	4837
2562	4826
2582	4843
2578	4810
2706	4789
2638	4841
2747	4837
2779	4804
2522	4788
2568	4783
2572	4796
2632	4779
2563	4789
2562	4752
2460	4714
2592	4773
2492	4771
2554	4786
2516	4830
2365	4798
2430	4814
2463	4824
2507	4819
2592	4817
2603	4825
2641	4816
2587	4807
2545	4825
2638	4802
2601	4833
2554	4814
2597	4837
2557	4825
2567	4844
2596	4852
2543	4839
2500	4825
2565	4819
2586	4797
2711	4845
2860	4870
2825	4849
2784	4854
2850	4886
2897	4854
2925	4855
2902	4853
3073	4926
2966	4874
3030	4875
3243	4896
3041	4858
3105	4894
3178	4899
3111	4898
3338	4934
3322	4925
3329	4932
3263	4934
3243	4922
3222	4953
3342	4942
3351	4954
3400	4979
3369	4934
3342	4945
3354	4930
3435	4920
3760	4887
3504	4916
3672	4928
3658	4941
3747	4921
3652	4912
3742	4908
3754	4916
3899	4908
3892	4914
3896	4912
3834	4919
3727	4880
3735	4827
3733	4814
3653	4910
3568	4877
3580	4874
3398	4882
3332	4860
3283	4874
3348	4889
3363	4848
3263	4839
3292	4878
3259	4836
3187	4815
3183	4842
3145	4800
3136	4817
3224	4855
3109	4839
3079	4842
3143	4815
3135	4845
3090	4845
3061	4857
3053	4846
3061	4835
3020	4857
2916	4855
2875	4832
2920	4801
2904	4798
2900	4807
3004	4818
2906	4785
2897	4788
2860	4744
2870	4744
2936	4785
2855	4770
2952	4773
2913	4746
2791	4785
2822	4798
2735	4771
2688	4765
2656	4779
2730	4782
2515	4767
2585	4767
2739	4796
2643	4800
2708	4778
2569	4757
2562	4744
2548	4763
2444	4744
2574	4775
2520	4774
2499	4700
2462	4705
2388	4700
2359	4674
2257	4723
2095	4725
2089	4684
2176	4699
2082	4646
2113	4689
2090	4687
2112	4631
2091	4636
2201	4658
2196	4662
2071	4670
2000	4655
2113	4657
2217	4683
2121	4673
2094	4650
2145	4681
2210	4725
2284	4723
2242	4761
2344	4748
2219	4785
2306	4790
2199	4727
2218	4766
2109	4755
2106	4778
2102	4719
2144	4769
2086	4774
2039	4785
2099	4773
2130	4784
2049	4760
2214	4772
2272	4808
2731	4801
2629	4755
2176	4814
2200	4825
2736	4867
2754	4842
2645	4850
2691	4838
2098	4824
2655	4819
2688	4815
2723	4849
2644	4861
2669	4858
2745	4860
2823	4852
2807	4837
2852	4864
2877	4861
2804	4857
2802	4833
2568	4830
2931	4864
2653	4847
2871	4837
2646	4846
2460	4838
2579	4836
2626	4849
2667	4839
2652	4859
2553	4862
2623	4869
2708	4860
2723	4858
2684	4845
2674	4844
2690	4831
2581	4824
2591	4857
2671	4837
2651	4842
2666	4824
2672	4849
2732	4880
2759	4881
2786	4889
2694	4840
2736	4847
2784	4846
2740	4844
2738	4847
2714	4861
2833	4838
2813	4835
2767	4820
3139	4857
2821	4864
3101	4856
2742	4866
2890	4879
2975	4866
2938	4876
2971	4885
2957	4886
3085	4901
3117	4875
2716	4865
2916	4875
2703	4871
2615	4869
2887	4892
2807	4876
2921	4891
2855	4883
2676	4889
2737	4919
2730	4864
2736	4873
2794	4891
2764	4880
2651	4891
2614	4874
2488	4895
2460	4879
2278	4865
2187	4851
2148	4870
2199	4864
2240	4892
2249	4886
2123	4889
2300	4901
2298	4887
2403	4902
2310	4894
2349	4883
2447	4901
2531	4868
2493	4846
2503	4845
2499	4865
2420	4843
2418	4852
2414	4846
2466	4857
2472	4853
2410	4854
2418	4854
2483	4860
2500	4864
2425	4852
2370	4871
2442	4871
2355	4864
2402	4881
2452	4859
2381	4886
2361	4866
2337	4877
2418	4865
2441	4846
2589	4856
2704	4844
2675	4835
2874	4828
2670	4803
2624	4793
2741	4811
2668	4791
2661	4809
2707	4806
2644	4823
2722	4814
2817	4852
2735	4795
2611	4806
2790	4803
2700	4800
2680	4839
2791	4839
2776	4834
2745	4834
2789	4816
2770	4835
2794	4823
2707	4810
2665	4827
2718	4812
2881	4835
2918	4830
2914	4817
2911	4829
2931	4784
2893	4809
2874	4808
2842	4804
2891	4830
2902	4842
4839	4839
4844	4844
4867	4867
3548	4822
3645	4843
3483	4853
4843	4843
3464	4851
4870	4870
4860	4860
3467	4846
3578	4863
3685	4866
3653	4871
3648	4862
3653	4862
3607	4888
3606	4879
3592	4868
3600	4890
3586	4877
3646	4890
3638	4897
3579	4887
3675	4889
3638	4871
3553	4875
3607	4885
3647	4864
4892	4892
3637	4886
3726	4873
3692	4905
3679	4902
3003	4915
4906	4906
4899	4899
4883	4883
2884	4883
2889	4883
2914	4880
2904	4864
2867	4866
2962	4867
2885	4865
2966	4862
2912	4857
2946	4846
2947	4814
2851	4809
2824	4862
2889	4881
2857	4855
2910	4853
2920	4867
2939	4868
2860	4860
2756	4850
2750	4837
2810	4814
2795	4830
2712	4829
2756	4831
2657	4804
2715	4849
2671	4784
2738	4812
2618	4828
2688	4835
2750	4817
2825	4842
2887	4781
2791	4788
2804	4796
2725	4820
2717	4820
2774	4815
2822	4834
2808	4794
2748	4805
2789	4776
2787	4776
2813	4767
2792	4780
2771	4786
2778	4790
2711	4788
2738	4805
2705	4812
2661	4819
2661	4833
2627	4785
2680	4821
2667	4838
2706	4818
2672	4858
2674	4854
2664	4829
2642	4789
2689	4822
2776	4857
2685	4850
2804	4848
2715	4864
2778	4855
2794	4839
2743	4847
2715	4839
2752	4846
2793	4820
2768	4800
2819	4811
2695	4801
2765	4802
2679	4749
2708	4795
2755	4828
2763	4826
2720	4811
2811	4823
2839	4837
2769	4809
2717	4838
2694	4840
2668	4838
2719	4794
2643	4829
2626	4817
2698	4856
2705	4854
2659	4862
2745	4844
2669	4854
2679	4817
2735	4865
2785	4878
2823	4891
2788	4881
2804	4892
2777	4900
2875	4899
2821	4907
2869	4894
2792	4859
2818	4789
2787	4771
2541	4840
2494	4843
2587	4828
2501	4849
2599	4841
2462	4830
2450	4837
2438	4810
2194	4813
2264	4784
2217	4781
2371	4747
2365	4772
2237	4766
2136	4696
2125	4770
2111	4800
2212	4798
2276	4779
2385	4824
2362	4756
2228	4701
2077	4741
2140	4703
1933	4713
1911	4733
1926	4731
2071	4762
2100	4804
2150	4782
2203	4765
2322	4780
2426	4767
2520	4799
2356	4733
2227	4670
2165	4758
1984	4728
2031	4733
2263	4776
2268	4804
2427	4763
2352	4805
2435	4750
2293	4765
2440	4776
2478	4755
2499	4749
2550	4757
2516	4722
2589	4718
2642	4745
2690	4794
2663	4777
2697	4802
2755	4821
2684	4795
2785	4781
2873	4771
2864	4765
2876	4787
2904	4757
2886	4784
2875	4766
2742	4755
2873	4757
2855	4773
2821	4797
2840	4742
2747	4768
2839	4755
2821	4742
2725	4732
2630	4775
2602	4746
2847	4793
2889	4785
2830	4774
2765	4748
2750	4736
2777	4772
2764	4770
2798	4773
2765	4750
2733	4753
2641	4767
2591	4719
2614	4703
2605	4731
2790	4762
2802	4784
2786	4722
2873	4770
2797	4756
2819	4785
2810	4732
2614	4758
2683	4746
2829	4762
2907	4830
2815	4828
2823	4811
